lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,meal,country,market_segment,distribution_channel,previous_cancellations,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status_date,full_date,arrival_date,is_canceled
10,6,1,1,2,0,0,135,4,3,0,0,0,1,0,0,3,90.0,0,0,27,85,19,0
10,6,1,1,2,0,0,135,4,3,0,0,0,1,0,0,3,90.0,0,0,27,85,19,0
10,6,1,1,2,0,0,135,4,3,0,0,0,0,0,0,3,90.0,0,0,27,85,19,0
10,6,1,1,3,0,0,135,4,3,0,0,2,1,0,0,3,120.0,0,0,27,85,19,0
14,6,1,1,3,0,0,135,4,3,0,0,2,1,0,0,3,120.0,0,0,27,85,19,0
10,6,1,1,1,0,0,135,4,3,0,0,0,1,0,0,3,90.0,0,0,27,85,19,0
10,6,1,1,2,0,0,135,4,3,0,0,0,0,0,0,3,90.0,0,0,27,85,19,0
10,6,1,1,2,0,0,135,4,3,0,0,0,0,0,0,3,90.0,0,0,27,85,19,0
10,6,1,1,3,0,0,135,4,3,0,0,2,0,0,0,3,120.0,0,0,27,85,19,0
10,6,1,1,2,0,0,135,4,3,0,0,0,0,0,0,3,90.0,0,0,27,85,19,0
10,6,1,1,3,0,0,135,4,3,0,0,2,0,0,0,3,120.0,0,0,27,85,19,0
10,6,1,1,2,0,0,135,4,3,0,0,0,0,0,0,3,90.0,0,0,27,85,19,0
10,6,1,1,2,0,0,135,4,3,0,0,0,0,0,0,3,90.0,0,0,27,85,19,0
0,6,0,1,2,0,1,135,3,1,0,0,0,0,0,0,2,60.0,1,0,27,85,19,0
1,6,0,1,1,0,1,135,2,3,0,0,3,0,0,0,2,35.0,0,0,27,85,19,0
4,5,2,2,2,0,1,76,5,2,0,0,4,0,0,171,2,54.0,0,0,27,84,19,0
14,5,2,5,2,0,1,59,5,2,0,0,0,1,0,436,2,34.0,0,0,27,84,19,0
2,6,0,1,2,0,1,51,6,2,0,0,0,0,0,240,2,60.0,0,1,27,85,19,0
0,6,0,1,2,0,1,135,3,1,0,4,4,0,0,0,2,80.0,1,0,27,85,19,0
140,6,1,1,2,0,1,59,6,2,0,4,4,0,0,240,2,57.8,0,2,27,85,19,0
21,5,2,2,2,0,1,154,6,2,0,0,0,0,0,240,2,48.0,0,1,27,84,19,0
36,5,2,2,2,0,1,56,3,1,0,0,0,0,0,250,3,39.6,0,3,27,84,19,0
36,5,2,2,2,0,1,56,3,1,0,0,0,0,0,250,3,39.6,0,3,27,84,19,0
9,5,2,2,2,1,1,59,6,2,0,2,2,0,0,467,3,45.36,0,0,27,84,19,0
9,5,2,2,2,1,1,59,6,2,0,2,2,0,0,467,3,47.36,0,0,27,84,19,0
23,6,0,0,2,0,1,29,6,2,0,0,0,0,0,240,2,0.0,0,1,27,85,19,0
10,6,1,1,3,0,0,135,4,3,0,0,2,0,0,0,3,120.0,0,0,27,85,19,0
10,6,1,1,2,0,0,135,4,3,0,0,0,0,0,0,3,90.0,0,0,27,85,19,0
10,6,1,1,2,0,0,135,4,3,0,0,0,1,0,0,3,90.0,0,0,27,85,19,0
10,6,1,1,2,0,0,135,4,3,0,0,4,0,0,0,3,90.0,0,0,27,85,19,0
10,6,1,1,2,0,0,135,4,3,0,0,0,0,0,0,3,90.0,0,0,27,85,19,0
10,6,1,1,2,0,0,135,4,3,0,0,0,0,0,0,3,90.0,0,0,27,85,19,0
2,6,2,1,2,0,1,59,5,2,0,0,0,0,0,171,2,35.33,0,0,27,85,19,0
10,6,1,1,2,0,0,135,4,3,0,0,4,0,0,0,3,90.0,0,0,27,85,19,0
31,6,2,2,2,0,2,85,3,1,0,3,3,1,0,250,2,78.6,0,0,27,85,19,0
8,6,0,1,1,0,1,135,5,2,0,6,6,0,0,168,2,75.0,1,0,27,85,19,0
0,6,0,1,1,0,1,135,3,1,0,0,4,0,0,0,2,35.0,1,0,27,85,19,0
0,6,0,1,2,0,1,135,6,2,0,0,0,0,0,468,2,38.4,0,1,27,85,19,0
0,6,0,1,2,0,1,135,3,1,0,3,3,0,0,0,2,56.0,0,0,27,85,19,0
19,5,4,7,1,0,1,81,6,2,0,0,0,0,0,314,3,34.4,0,0,27,84,18,0
19,5,4,7,1,0,1,81,6,2,0,0,5,0,0,314,3,64.4,0,0,27,84,18,0
6,6,0,2,1,0,1,51,6,2,0,4,4,0,0,240,2,74.0,0,2,27,85,19,0
160,6,0,1,2,0,1,123,6,2,0,0,3,0,0,240,2,37.8,0,1,27,85,19,0
8,6,0,1,1,0,1,135,5,2,0,6,6,1,0,146,2,68.2,1,0,27,85,19,0
0,6,0,1,2,0,1,154,3,1,0,4,4,0,0,0,2,68.0,0,1,27,85,19,0
0,6,0,1,2,0,1,51,3,1,0,0,0,0,0,250,2,48.0,0,0,27,85,19,0
1,6,0,1,2,0,1,135,6,2,0,0,3,0,0,240,2,48.0,0,1,27,85,19,0
0,6,0,1,2,0,1,135,3,1,0,0,0,0,0,250,2,48.0,0,0,27,85,19,0
1,6,0,1,1,0,1,135,3,1,0,0,3,0,0,250,3,43.0,0,0,27,85,19,0
1,6,0,1,1,0,1,135,3,1,0,0,3,0,0,250,3,43.0,0,0,27,85,19,0
1,6,0,1,1,0,1,135,3,1,0,0,3,0,0,250,3,43.0,0,0,27,85,19,0
1,6,0,1,1,0,1,135,3,1,0,0,3,0,0,250,3,43.0,0,0,27,85,19,0
15,6,1,2,1,0,3,59,6,2,0,0,0,0,0,467,2,58.4,0,0,27,85,19,0
32,5,2,3,2,0,1,15,6,2,0,0,0,0,0,240,2,48.0,0,1,27,84,19,0
6,6,1,2,2,0,1,59,6,2,0,0,0,0,0,467,2,41.65,0,0,27,85,19,0
6,6,1,2,1,0,1,59,6,2,0,3,3,0,0,467,2,46.08,0,0,27,85,19,0
1,6,0,2,2,0,1,51,3,1,0,5,5,0,0,0,2,86.0,1,1,27,85,19,0
0,6,0,1,2,0,1,135,3,1,0,0,3,1,0,0,2,48.0,0,0,27,85,19,0
111,4,4,10,2,0,1,135,5,2,0,0,0,0,0,6,2,30.6,0,0,27,83,18,0
21,6,0,1,2,0,1,135,5,2,0,0,0,0,0,6,2,34.0,0,0,27,85,19,0
6,6,0,1,1,0,1,51,6,2,0,3,3,0,0,240,2,56.0,0,2,27,85,19,0
1,6,0,1,2,0,1,46,3,1,0,4,4,0,0,250,2,75.0,1,0,27,85,19,0
7,6,0,1,1,0,1,135,6,2,0,0,3,0,0,240,3,43.0,0,2,27,85,19,0
7,6,0,1,1,0,1,135,6,2,0,0,3,0,0,240,3,43.0,0,2,27,85,19,0
1,21,0,1,1,0,1,135,6,2,0,0,0,0,0,240,2,67.5,0,2,30,100,22,0
7,6,0,1,1,0,1,135,6,2,0,0,3,0,0,240,3,43.0,0,2,27,85,19,0
6,6,0,2,1,0,1,135,3,1,0,0,3,0,0,250,2,43.0,0,0,27,85,19,0
10,6,0,1,2,0,1,56,3,1,0,0,3,0,0,0,2,45.0,0,1,27,85,19,0
4,6,0,3,1,0,1,135,2,3,0,0,0,0,0,0,2,35.0,0,0,27,85,19,0
1,6,0,1,2,0,1,135,6,2,0,0,3,0,0,240,2,48.0,0,1,27,85,19,0
0,6,0,1,2,0,1,135,3,2,0,0,3,0,0,0,2,48.0,0,1,27,85,19,0
0,6,0,1,2,0,1,56,6,2,0,0,0,0,0,240,2,48.0,0,1,27,85,19,0
1,6,0,1,2,0,1,56,6,2,0,0,0,0,0,240,2,48.0,0,1,27,85,19,0
2,6,0,1,2,0,1,135,3,1,0,0,3,2,0,0,2,48.0,0,1,27,85,19,0
0,6,0,1,1,0,1,135,3,1,0,0,0,0,0,0,2,43.0,0,0,27,85,19,0
1,9,1,0,1,0,1,135,3,1,0,0,0,0,0,0,3,55.0,0,0,27,88,19,0
0,6,0,1,2,0,1,135,3,1,0,0,0,0,0,0,2,48.0,0,0,27,85,19,0
0,6,0,1,2,0,1,135,3,1,0,0,0,0,0,0,3,48.0,0,1,27,85,19,0
1,9,1,0,1,0,1,135,3,1,0,0,0,0,0,0,3,55.0,0,1,27,88,19,0
0,9,0,1,1,0,1,135,3,1,0,0,0,0,0,0,2,48.0,0,1,28,88,19,0
0,6,0,1,1,0,1,51,3,1,0,0,4,0,0,0,2,0.0,0,0,27,85,19,0
6,6,0,1,2,0,1,135,6,2,0,4,4,0,0,240,2,68.0,0,2,27,85,19,0
20,6,0,3,2,0,2,76,6,2,0,0,3,1,0,242,2,80.0,0,1,27,85,19,0
2,6,1,3,2,0,1,59,6,2,0,0,0,0,0,241,2,39.5,0,1,27,85,19,0
2,6,1,3,2,0,1,59,6,2,0,0,0,0,0,241,2,39.5,0,1,27,85,19,0
3,6,0,1,2,0,1,135,3,1,0,0,3,0,0,0,2,43.2,0,0,27,85,19,0
7,6,0,1,1,0,1,135,6,2,0,0,3,0,0,240,3,43.0,0,2,27,85,19,0
140,1,10,25,2,0,1,43,5,2,0,4,4,0,0,177,2,45.0,0,1,27,80,18,0
14,6,0,1,2,0,1,59,6,2,0,0,0,0,0,467,2,38.4,0,0,27,85,19,0
20,6,0,2,2,0,1,59,6,2,0,0,0,0,0,467,2,34.56,0,0,27,85,19,0
109,6,1,3,1,0,1,51,3,1,0,0,3,1,0,250,2,47.8,0,2,27,85,19,0
87,6,0,4,2,0,1,15,6,2,0,0,3,1,0,240,2,42.0,0,1,27,85,19,0
16,6,0,4,2,0,1,15,6,2,0,4,4,0,0,240,2,68.0,0,1,27,85,19,0
216,5,2,6,2,0,1,15,6,2,0,4,4,0,0,240,2,64.8,1,2,27,84,19,0
9,5,2,5,2,0,1,59,5,2,0,3,3,0,0,95,2,44.0,0,0,27,84,19,0
53,5,2,5,2,0,2,59,6,2,0,4,4,0,0,240,2,99.43,0,1,27,84,19,0
3,6,0,2,2,0,1,59,6,2,0,0,0,0,0,241,2,36.96,0,1,27,85,19,0
0,6,0,1,1,0,1,135,3,1,0,4,4,0,0,0,2,68.0,0,0,27,85,19,0
24,6,0,2,2,0,1,135,3,3,0,0,0,0,0,0,2,40.0,0,1,27,85,19,0
62,6,1,4,2,1,2,56,3,1,0,6,6,1,0,250,2,122.5,1,0,27,85,19,0
125,5,3,9,1,0,1,123,6,2,0,4,4,0,0,240,2,55.8,0,0,27,84,18,0
9,5,2,5,2,0,1,59,5,2,0,3,3,0,0,177,2,49.0,1,0,27,84,19,0
0,6,0,1,2,0,1,46,6,2,0,0,0,0,0,241,2,35.11,0,0,27,85,19,0
0,6,0,1,2,0,1,135,6,2,0,0,0,0,0,241,2,35.11,0,1,27,85,19,0
0,6,0,1,2,0,1,59,6,2,0,0,3,0,0,240,2,48.0,0,1,27,85,19,0
2,6,0,0,1,0,1,133,6,2,0,0,0,0,0,240,2,0.0,0,0,27,85,19,0
6,6,0,2,2,0,1,56,6,2,0,0,3,0,0,240,2,48.0,0,1,27,85,19,0
2,6,0,1,2,0,1,135,3,1,0,0,3,0,0,0,2,55.0,1,2,27,85,19,0
0,6,0,1,2,0,1,135,3,1,0,0,0,0,0,0,3,48.0,0,0,27,85,19,0
2,5,2,5,1,0,1,135,3,1,0,3,3,0,0,0,2,43.14,0,0,27,84,19,0
142,5,2,5,2,1,2,56,5,2,0,0,3,0,0,6,2,65.75,0,0,27,84,19,0
3,6,0,1,2,0,1,135,3,1,0,4,4,0,0,0,2,68.0,0,2,27,85,19,0
25,5,2,5,2,0,1,59,6,2,0,0,0,0,0,314,2,38.4,0,0,27,84,19,0
53,5,2,5,2,0,1,154,5,2,0,0,0,1,0,171,2,34.0,0,0,27,84,19,0
1,6,0,1,2,0,1,51,6,2,0,0,3,0,0,240,2,48.0,0,1,27,85,19,0
14,6,1,4,3,0,0,135,1,3,0,0,8,4,0,0,3,48.0,0,0,27,85,19,0
0,6,0,1,2,0,1,169,3,1,0,4,4,0,0,0,2,68.0,0,0,27,85,19,0
33,6,1,4,2,0,1,19,6,2,0,0,3,0,0,240,2,48.0,0,1,27,85,19,0
13,5,2,8,2,0,1,59,5,2,0,0,0,0,0,57,2,36.0,0,0,27,84,19,0
66,6,0,3,2,0,1,59,5,2,0,0,0,0,0,26,2,38.0,0,0,27,85,19,0
0,6,0,1,2,0,1,59,6,2,0,0,0,0,0,240,2,48.0,0,2,27,85,19,0
37,6,2,2,2,0,1,59,6,2,0,0,4,1,0,314,2,58.4,0,1,27,85,19,0
1,6,0,2,1,0,1,135,6,2,0,0,0,0,0,240,2,43.0,0,2,27,85,19,0
16,6,0,4,2,0,2,135,6,2,0,0,0,0,0,240,2,80.0,0,1,27,85,19,0
11,6,0,2,2,0,1,103,6,2,0,0,0,2,0,240,2,48.0,0,3,27,85,19,0
3,6,0,2,2,0,0,25,3,1,0,0,2,1,0,250,3,122.0,0,1,27,85,19,0
23,6,0,4,2,0,2,81,3,1,0,0,3,1,0,250,2,76.0,0,0,27,85,19,0
3,6,0,2,2,1,0,135,3,1,0,0,2,1,0,250,3,163.0,1,2,27,85,19,0
80,5,2,8,2,0,2,59,5,2,0,0,0,0,0,40,0,62.12,0,0,27,84,19,0
19,6,0,3,2,0,1,59,5,2,0,3,3,0,0,171,2,42.0,0,0,27,85,19,0
0,7,0,2,2,0,1,135,3,1,0,0,3,0,0,250,2,60.0,0,1,27,86,19,0
11,6,0,1,2,0,2,51,6,2,0,0,3,0,0,240,2,80.0,0,1,27,85,19,0
9,6,0,4,2,0,1,51,6,2,0,0,0,0,0,240,2,55.0,1,1,27,85,19,0
2,6,0,1,2,0,2,31,6,2,0,0,3,0,0,240,2,80.0,0,2,27,85,19,0
8,6,0,1,3,1,2,135,6,2,0,7,7,0,0,240,2,141.0,0,0,27,85,19,0
112,6,2,5,2,0,1,29,6,2,0,5,5,0,0,241,2,54.02,1,1,27,85,19,0
5,6,0,2,2,0,2,135,3,1,0,0,3,1,0,250,2,80.0,0,1,27,85,19,0
4,6,0,1,2,0,1,51,6,2,0,4,4,0,0,240,2,68.0,0,1,27,85,19,0
24,6,0,1,2,0,1,135,5,2,0,4,4,1,0,171,2,50.0,0,0,27,85,19,0
0,6,0,1,2,0,1,135,3,1,0,4,4,0,0,0,2,75.0,1,0,27,85,19,0
37,6,0,2,2,0,2,51,6,2,0,4,4,1,0,240,2,110.0,0,2,27,85,19,0
9,6,0,5,2,0,1,135,6,2,0,0,3,0,0,467,2,44.56,0,0,27,85,19,0
23,6,0,3,2,0,2,135,6,2,0,0,3,0,0,240,2,80.0,0,1,27,85,19,0
18,6,0,1,2,0,1,135,6,2,0,0,0,0,0,241,2,35.11,0,1,27,85,19,0
0,6,0,1,2,0,1,135,3,1,0,3,3,0,0,250,2,56.0,0,0,27,85,19,0
0,6,0,1,2,0,1,135,6,2,0,4,4,0,0,240,3,68.0,0,0,27,85,19,0
32,6,0,2,2,0,1,135,6,2,0,0,0,0,0,241,2,35.11,0,1,27,85,19,0
0,6,0,1,2,0,1,135,6,2,0,4,4,0,0,240,3,68.0,0,0,27,85,19,0
33,6,0,4,2,0,1,56,3,1,0,3,3,0,0,250,2,54.0,0,1,27,85,19,0
1,6,0,2,2,0,1,51,5,2,0,0,0,0,0,6,2,34.0,0,0,27,85,19,0
6,6,0,1,2,0,2,135,6,2,0,4,4,0,0,240,2,100.0,0,2,27,85,19,0
15,6,0,1,2,0,1,135,6,2,0,0,3,0,0,240,2,55.0,1,1,27,85,19,0
19,6,0,3,2,0,1,59,5,2,0,4,4,0,0,171,2,50.0,0,1,27,85,19,0
19,6,0,3,2,0,1,59,5,2,0,4,4,0,0,171,2,50.0,0,0,27,85,19,0
4,6,0,1,2,1,1,135,3,1,0,2,2,0,0,250,2,63.0,0,1,27,85,19,0
0,6,0,1,2,0,1,59,6,2,0,0,8,0,0,240,2,48.0,0,1,27,85,19,0
1,6,0,2,2,0,1,51,6,2,0,0,0,0,0,240,2,48.0,0,1,27,85,19,0
1,6,0,2,2,0,1,135,6,2,0,0,0,0,0,240,2,48.0,1,1,27,85,19,0
14,6,0,1,2,0,1,51,6,2,0,0,3,0,0,240,2,48.0,0,3,27,85,19,0
2,6,0,2,1,0,1,123,6,2,0,0,0,0,0,241,2,33.11,0,1,27,85,19,0
2,7,1,0,1,0,1,123,6,2,0,0,0,0,0,241,2,33.11,0,1,27,86,19,0
2,6,0,1,2,0,1,135,6,2,0,0,0,0,0,240,2,48.0,0,1,27,85,19,0
2,6,0,2,2,0,1,51,6,2,0,0,0,0,0,240,2,48.0,0,2,27,85,19,0
2,6,0,2,2,0,2,51,5,2,0,0,0,0,0,177,2,60.0,0,1,27,85,19,0
2,6,0,2,2,0,2,51,5,2,0,0,0,0,0,177,2,60.0,0,1,27,85,19,0
14,6,0,2,2,0,2,135,6,2,0,0,0,0,0,240,2,80.0,0,3,27,85,19,0
14,6,0,2,2,0,2,135,6,2,0,0,0,0,0,240,2,80.0,0,2,27,85,19,0
5,6,0,2,2,0,1,135,3,1,0,5,5,0,0,250,2,73.0,0,0,27,85,19,0
2,6,0,1,2,0,2,51,6,2,0,0,3,0,0,240,2,80.0,1,2,27,85,19,0
23,6,0,1,2,0,1,135,3,1,0,3,3,0,0,250,2,103.0,0,3,27,85,19,0
23,6,0,1,2,0,1,135,3,1,0,3,3,0,0,250,2,103.0,0,3,27,85,19,0
5,6,0,2,2,0,1,135,6,2,0,0,0,0,0,240,2,55.0,1,1,27,85,19,0
3,6,0,1,2,0,1,135,6,2,0,4,4,0,0,240,2,75.0,1,2,27,85,19,0
5,6,0,1,2,0,1,76,6,2,0,0,3,0,0,240,2,48.0,0,1,27,85,19,0
4,6,0,1,2,0,1,135,3,1,0,0,4,0,0,250,2,48.0,0,0,27,85,19,0
19,6,0,1,2,0,1,135,6,2,0,0,3,0,0,240,2,48.0,0,1,27,85,19,0
7,6,0,2,2,0,1,51,3,1,0,3,3,1,0,250,2,66.0,0,2,27,85,19,0
38,6,0,1,2,0,1,135,3,1,0,3,3,0,0,0,2,74.0,0,2,27,85,19,0
2,6,0,1,2,0,1,135,3,1,0,3,4,0,0,250,2,78.0,0,2,27,85,19,0
1,6,0,1,2,0,1,135,6,2,0,0,0,0,0,240,3,48.0,0,0,27,85,19,0
65,7,0,0,2,0,1,135,5,2,0,0,0,0,0,26,2,0.0,0,0,27,86,19,0
26,7,1,3,2,0,1,76,3,1,0,5,5,0,0,0,2,70.0,0,2,27,86,19,0
17,6,1,2,2,0,2,133,6,2,0,3,3,0,0,241,2,69.3,0,1,27,85,19,0
31,6,1,2,2,0,1,51,5,2,0,0,0,0,0,177,2,34.0,0,1,27,85,19,0
4,6,1,2,2,0,1,59,6,2,0,0,0,0,0,467,2,34.56,0,0,27,85,19,0
1,6,1,1,2,1,0,135,6,2,0,0,8,1,0,314,2,0.0,1,0,27,85,19,0
0,6,1,4,2,0,1,135,6,2,0,0,0,0,0,240,2,48.0,0,1,27,85,19,0
109,5,3,6,2,1,0,43,5,2,0,3,8,1,0,177,2,0.0,0,0,27,84,19,0
10,7,1,0,2,0,1,135,6,2,0,0,0,0,0,240,2,48.0,0,1,27,86,19,0
32,6,1,4,2,0,1,56,6,2,0,4,4,0,0,240,3,68.0,0,2,27,85,19,0
13,6,1,3,2,0,1,135,3,1,0,4,4,0,0,250,2,72.0,1,0,27,85,19,0
47,6,2,5,2,0,1,59,6,2,0,0,0,0,0,240,2,48.0,0,1,27,85,19,0
47,6,2,5,2,0,1,59,5,2,0,0,0,0,0,171,2,34.0,0,0,27,85,19,0
5,6,1,3,2,0,2,59,6,2,0,3,3,1,0,314,2,63.72,0,4,27,85,19,0
5,7,1,0,2,0,1,135,6,2,0,0,3,1,0,240,2,48.0,0,2,27,86,19,0
16,6,1,3,2,1,1,59,5,2,0,0,0,0,0,436,2,42.5,0,0,27,85,19,0
11,6,1,2,2,0,2,133,3,1,0,0,0,0,0,250,2,55.0,0,1,27,85,19,0
122,6,1,2,2,0,1,59,6,2,0,4,4,0,0,241,2,42.81,0,1,27,85,19,0
32,6,1,4,2,0,1,56,6,2,0,4,4,0,0,240,3,68.0,0,2,27,85,19,0
22,7,1,0,2,2,1,169,6,2,0,2,2,0,0,242,2,73.06,0,1,27,86,19,0
0,7,0,0,2,0,0,135,3,1,0,0,8,1,0,250,2,0.0,1,0,27,86,19,0
63,6,4,5,2,0,1,135,6,2,0,0,0,0,0,241,2,33.88,0,1,27,85,19,0
1,7,1,0,1,0,1,135,6,2,0,0,0,0,0,240,2,55.0,1,1,27,86,19,0
63,7,2,0,2,0,1,101,6,2,0,0,0,0,0,240,2,55.0,1,2,27,86,19,0
18,7,1,0,2,0,1,135,6,2,0,3,3,0,0,240,3,58.0,0,1,27,86,19,0
18,7,1,0,2,0,1,135,6,2,0,3,3,0,0,240,3,58.0,0,1,27,86,19,0
16,6,2,1,2,0,1,51,3,1,0,4,4,0,0,250,2,72.0,1,0,27,85,19,0
24,7,2,0,2,0,1,135,6,2,0,0,0,0,0,241,2,36.04,0,1,27,86,19,0
9,6,2,1,1,0,1,135,6,2,0,0,0,0,0,314,2,33.84,0,0,27,85,19,0
0,7,1,0,1,0,1,135,3,1,0,0,0,0,0,0,2,54.0,0,0,27,86,19,0
5,6,2,1,2,0,1,51,6,2,0,3,3,0,0,240,2,60.0,0,2,27,85,19,0
133,7,1,0,2,0,1,123,6,2,0,0,3,0,0,240,2,37.8,1,2,27,86,19,0
15,6,2,4,1,0,1,133,6,2,0,0,0,0,0,240,2,43.0,0,2,27,85,19,0
15,6,2,1,2,0,1,135,6,2,0,3,3,1,0,240,2,65.0,1,2,27,85,19,0
8,7,1,0,2,0,1,135,6,2,0,0,4,0,0,240,2,60.0,0,1,27,86,19,0
0,7,0,0,2,0,1,135,5,2,0,0,8,0,0,6,2,0.0,0,1,27,86,19,0
0,7,0,0,1,0,1,135,5,2,0,0,8,0,0,6,2,0.0,0,1,27,86,19,0
5,6,2,1,2,0,1,51,6,2,0,3,3,0,0,240,2,60.0,0,2,27,85,19,0
1,7,2,0,2,0,1,59,3,1,0,0,0,0,0,0,2,48.0,0,1,27,86,19,0
8,5,4,7,2,0,1,43,5,2,0,0,0,0,0,171,2,34.0,0,0,27,84,19,0
93,5,4,7,2,0,1,59,6,2,0,0,0,0,0,240,2,46.0,0,1,27,84,19,0
1,7,0,1,1,0,1,28,6,2,0,0,3,0,0,240,3,55.0,0,1,27,86,19,0
0,7,0,1,2,0,1,135,3,1,0,3,3,0,0,0,2,60.0,0,0,27,86,19,0
21,6,2,2,2,2,1,59,6,2,0,2,2,0,0,467,2,45.36,0,0,27,85,19,0
0,7,0,1,1,0,1,135,3,1,0,0,0,1,0,0,2,60.0,0,0,27,86,19,0
4,10,1,0,1,0,1,135,5,1,0,0,0,0,0,8,2,30.0,0,0,28,89,20,0
10,6,2,3,2,0,1,54,6,2,0,4,4,0,0,242,2,69.96,0,1,27,85,19,0
19,7,0,1,2,0,1,135,3,1,0,3,3,0,0,250,2,78.0,0,2,27,86,19,0
5,7,1,1,2,1,1,135,6,2,0,6,6,1,0,240,2,112.0,1,1,27,86,19,0
1,7,0,1,2,1,1,135,6,2,0,6,6,0,0,0,2,105.0,1,1,27,86,19,0
121,6,4,6,2,0,1,34,6,2,0,6,6,0,0,241,2,60.98,1,1,27,85,19,0
20,7,1,1,2,0,1,135,6,2,0,0,3,2,0,240,2,61.0,1,1,27,86,19,0
98,6,2,3,2,0,1,59,6,2,0,0,0,0,0,240,2,53.8,1,2,27,85,19,0
0,7,0,1,2,0,1,51,6,2,0,0,2,0,0,240,2,60.0,1,0,27,86,19,0
0,7,0,1,2,0,1,135,3,1,0,3,3,1,0,0,2,68.0,0,0,27,86,19,0
0,7,0,1,2,0,1,135,6,2,0,0,3,0,0,240,2,60.0,0,1,27,86,19,0
0,7,0,1,2,0,1,135,6,2,0,3,3,0,0,240,2,68.0,1,1,27,86,19,0
1,7,0,1,2,0,1,135,3,1,0,0,3,1,0,0,2,78.0,0,1,27,86,19,0
43,7,0,1,2,0,1,135,6,2,0,0,3,0,0,240,2,48.0,0,2,27,86,19,0
17,7,0,1,3,1,1,135,6,2,0,7,7,0,0,240,2,105.0,0,2,27,86,19,0
16,6,2,2,2,0,1,56,6,2,0,3,3,0,0,240,2,58.0,0,2,27,85,19,0
25,7,0,1,2,0,1,135,6,2,0,0,3,0,0,240,2,48.0,0,0,27,86,19,0
9,7,0,1,2,0,1,135,3,1,0,0,0,0,0,250,2,60.0,0,0,27,86,19,0
26,6,2,2,2,0,1,135,6,2,0,3,3,0,0,241,2,49.99,1,1,27,85,19,0
0,7,0,1,2,0,1,135,3,1,0,3,3,0,0,0,2,60.0,0,0,27,86,19,0
0,7,0,2,2,0,1,135,3,1,0,4,4,0,0,0,2,8.0,0,0,27,86,19,0
0,8,0,1,2,0,1,135,3,1,0,3,3,0,0,0,2,68.0,0,0,27,87,19,0
0,7,0,1,2,0,1,135,3,1,0,4,5,0,0,0,2,0.0,0,1,27,86,19,0
8,7,0,1,2,0,1,135,3,1,0,3,3,0,0,0,2,78.0,0,2,27,86,19,0
0,7,0,1,2,0,1,135,3,1,0,3,3,0,0,0,2,78.0,0,2,27,86,19,0
14,7,0,1,2,0,2,135,3,1,0,3,3,0,0,0,2,128.0,0,3,27,86,19,0
1,7,0,1,1,0,1,135,5,2,0,0,0,0,0,330,3,30.0,0,0,27,86,19,0
6,7,0,1,2,0,1,135,3,1,0,3,3,0,0,0,2,78.0,0,3,27,86,19,0
7,7,0,1,2,0,2,135,3,1,0,0,3,1,0,0,2,128.0,0,2,27,86,19,0
129,7,0,1,3,1,1,56,6,2,0,7,7,0,0,240,2,87.0,0,0,27,86,19,0
38,7,0,2,2,0,2,59,6,2,0,5,5,0,0,241,2,79.31,0,1,27,86,19,0
19,6,2,5,1,0,1,76,5,2,0,3,3,1,0,171,2,43.71,0,0,27,85,19,0
44,6,2,5,2,0,1,59,5,2,0,0,0,0,0,40,0,36.12,0,0,27,85,19,0
158,7,1,2,3,0,2,59,6,2,0,6,6,4,0,240,3,130.0,0,0,27,86,19,0
18,7,1,2,2,0,2,59,5,2,0,0,3,0,0,95,2,60.0,0,0,27,86,19,0
33,7,2,2,2,2,1,59,3,1,0,2,2,0,0,250,2,59.0,0,0,27,86,19,0
6,7,2,2,2,0,1,59,6,2,0,3,3,0,0,240,2,65.0,0,2,27,86,19,0
10,7,1,2,1,0,1,135,5,2,0,0,3,0,0,146,2,35.0,0,0,27,86,19,0
7,12,1,2,1,0,1,135,5,2,0,0,3,0,0,146,1,35.0,0,0,28,91,20,0
11,18,0,2,1,0,1,135,5,2,0,0,0,0,0,146,2,45.0,0,0,30,97,22,0
19,7,0,2,2,0,2,59,5,2,0,0,0,0,0,177,2,60.0,0,0,27,86,19,0
0,7,0,1,1,0,1,135,2,3,0,0,0,0,0,0,2,35.0,1,0,27,86,19,0
0,7,0,2,1,0,1,135,6,2,0,3,3,0,0,314,2,54.4,0,0,27,86,19,0
30,6,2,5,2,0,2,59,5,2,0,0,2,1,0,40,0,64.12,0,0,27,85,19,0
110,6,2,5,2,0,0,15,5,2,0,0,2,1,0,464,2,66.0,0,0,27,85,19,0
1,7,2,2,2,0,1,56,6,2,0,0,0,0,0,240,3,57.0,0,1,27,86,19,0
35,6,2,5,2,0,2,59,5,2,0,4,4,0,0,40,2,81.76,0,0,27,85,19,0
9,7,0,1,2,0,1,28,5,2,0,3,3,0,0,251,2,42.0,0,0,27,86,19,0
6,6,2,5,2,0,0,56,5,2,0,0,0,1,0,464,2,66.0,0,0,27,85,19,0
8,7,0,1,2,0,1,56,6,2,0,4,4,0,0,240,2,80.0,0,1,27,86,19,0
0,7,0,2,2,0,1,169,6,2,0,0,0,1,0,241,2,52.35,0,1,27,86,19,0
5,7,0,1,1,0,1,135,5,2,0,0,2,0,0,168,3,30.0,0,0,27,86,19,0
